datalake,engine,query name,conf,latency,benchmark,sf
delta,trino,db13,17.1;251.4;21.2;16.5;16.0;16.2,15554.36,tpch,100
delta,trino,db16,18;256;20;18;16;16,13529.0,tpch,100
delta,trino,db17,18;256;20;18;16;16,59853.0,tpch,100
delta,trino,db18,18;256;20;18;16;16,93254.0,tpch,100
delta,trino,db19,18;256;20;18;16;16,28952.0,tpch,100
delta,trino,db2,18;256;20;18;16;16,19408.0,tpch,100
delta,trino,db20,18;256;20;18;16;16,45868.0,tpch,100
delta,trino,db21,18;256;20;18;16;16,116916.0,tpch,100
delta,trino,db22,18;256;20;18;16;16,20498.0,tpch,100
delta,trino,db3,18;256;20;18;16;16,55759.0,tpch,100
delta,trino,db4,18;256;20;18;16;16,25933.0,tpch,100
delta,trino,db5,18;256;20;18;16;16,155770.0,tpch,100
delta,trino,db6,18;256;20;18;16;16,26688.0,tpch,100
delta,trino,db7,18;256;20;18;16;16,63393.0,tpch,100
delta,trino,db8,18;256;20;18;16;16,53280.0,tpch,100
delta,trino,db9,18;256;20;18;16;16,187894.0,tpch,100
delta,trino,db1,18;256;20;18;16;16,32301.0,tpch,100
delta,trino,db10,18;256;20;18;16;16,131639.0,tpch,100
delta,trino,db11,18;256;20;18;16;16,17670.0,tpch,100
delta,trino,db12,18;256;20;18;16;16,42338.0,tpch,100
delta,trino,db13,18;256;20;18;16;16,29820.0,tpch,100
delta,trino,db14,18;256;20;18;16;16,39772.0,tpch,100
delta,trino,db15,18;256;20;18;16;16,54192.0,tpch,100
delta,trino,db16,18;256;20;18;16;16,14361.0,tpch,100
delta,trino,db17,18;256;20;18;16;16,50491.0,tpch,100
delta,trino,db18,18;256;20;18;16;16,83887.0,tpch,100
delta,trino,db19,18;256;20;18;16;16,27403.0,tpch,100
delta,trino,db2,18;256;20;18;16;16,15585.0,tpch,100
delta,trino,db20,18;256;20;18;16;16,41462.0,tpch,100
delta,trino,db22,18;256;20;18;16;16,16506.0,tpch,100
delta,trino,db3,18;256;20;18;16;16,47768.0,tpch,100
delta,trino,db4,18;256;20;18;16;16,21168.0,tpch,100
delta,trino,db5,18;256;20;18;16;16,114066.0,tpch,100
delta,trino,db6,18;256;20;18;16;16,28883.0,tpch,100
delta,trino,db7,18;256;20;18;16;16,69421.0,tpch,100
delta,trino,db8,18;256;20;18;16;16,53403.0,tpch,100
delta,trino,db9,18;256;20;18;16;16,258122.0,tpch,100
delta,trino,db1,18;256;20;18;16;16,32301.0,tpch,100
delta,trino,db10,18;256;20;18;16;16,131639.0,tpch,100
delta,trino,db11,18;256;20;18;16;16,17670.0,tpch,100
delta,trino,db12,18;256;20;18;16;16,42338.0,tpch,100
delta,trino,db13,18;256;20;18;16;16,29820.0,tpch,100
delta,trino,db14,18;256;20;18;16;16,39772.0,tpch,100
delta,trino,db15,18;256;20;18;16;16,54192.0,tpch,100
delta,trino,db16,18;256;20;18;16;16,14361.0,tpch,100
delta,trino,db17,18;256;20;18;16;16,50491.0,tpch,100
delta,trino,db18,18;256;20;18;16;16,83887.0,tpch,100
delta,trino,db19,18;256;20;18;16;16,27403.0,tpch,100
delta,trino,db2,18;256;20;18;16;16,15585.0,tpch,100
delta,trino,db20,18;256;20;18;16;16,41462.0,tpch,100
delta,trino,db22,18;256;20;18;16;16,16506.0,tpch,100
delta,trino,db3,18;256;20;18;16;16,47768.0,tpch,100
delta,trino,db4,18;256;20;18;16;16,21168.0,tpch,100
delta,trino,db5,18;256;20;18;16;16,114066.0,tpch,100
delta,trino,db6,18;256;20;18;16;16,28883.0,tpch,100
delta,trino,db7,18;256;20;18;16;16,69421.0,tpch,100
delta,trino,db8,18;256;20;18;16;16,53403.0,tpch,100
delta,trino,db9,18;256;20;18;16;16,258122.0,tpch,100
delta,trino,db1,18;256;20;18;16;16,32301.0,tpch,100
delta,trino,db10,18;256;20;18;16;16,131639.0,tpch,100
delta,trino,db11,18;256;20;18;16;16,17670.0,tpch,100
delta,trino,db12,18;256;20;18;16;16,42338.0,tpch,100
delta,trino,db13,18;256;20;18;16;16,29820.0,tpch,100
delta,trino,db14,18;256;20;18;16;16,39772.0,tpch,100
delta,trino,db15,18;256;20;18;16;16,54192.0,tpch,100
delta,trino,db16,18;256;20;18;16;16,14361.0,tpch,100
delta,trino,db17,18;256;20;18;16;16,50491.0,tpch,100
delta,trino,db18,18;256;20;18;16;16,83887.0,tpch,100
delta,trino,db19,18;256;20;18;16;16,27403.0,tpch,100
delta,trino,db2,18;256;20;18;16;16,15585.0,tpch,100
delta,trino,db20,18;256;20;18;16;16,41462.0,tpch,100
delta,trino,db22,18;256;20;18;16;16,16506.0,tpch,100
delta,trino,db3,18;256;20;18;16;16,47768.0,tpch,100
delta,trino,db4,18;256;20;18;16;16,21168.0,tpch,100
delta,trino,db5,18;256;20;18;16;16,114066.0,tpch,100
delta,trino,db6,18;256;20;18;16;16,28883.0,tpch,100
delta,trino,db7,18;256;20;18;16;16,69421.0,tpch,100
delta,trino,db8,18;256;20;18;16;16,53403.0,tpch,100
delta,trino,db9,18;256;20;18;16;16,258122.0,tpch,100
delta,trino,db1,18;256;20;18;16;16,24086.0,tpch,100
delta,trino,db10,18;256;20;18;16;16,107038.0,tpch,100
delta,trino,db11,18;256;20;18;16;16,17371.0,tpch,100
delta,trino,db12,18;256;20;18;16;16,42562.0,tpch,100
delta,trino,db13,18;256;20;18;16;16,29677.0,tpch,100
delta,trino,db14,18;256;20;18;16;16,36381.0,tpch,100
delta,trino,db15,18;256;20;18;16;16,55223.0,tpch,100
delta,trino,db16,18;256;20;18;16;16,13326.0,tpch,100
delta,trino,db17,18;256;20;18;16;16,57747.0,tpch,100
delta,trino,db18,18;256;20;18;16;16,87331.0,tpch,100
delta,trino,db19,18;256;20;18;16;16,29917.0,tpch,100
delta,trino,db2,18;256;20;18;16;16,16809.0,tpch,100
delta,trino,db20,18;256;20;18;16;16,38876.0,tpch,100
delta,trino,db21,18;256;20;18;16;16,113966.0,tpch,100
delta,trino,db22,18;256;20;18;16;16,16875.0,tpch,100
delta,trino,db3,18;256;20;18;16;16,48504.0,tpch,100
delta,trino,db4,18;256;20;18;16;16,26763.0,tpch,100
delta,trino,db5,18;256;20;18;16;16,151663.0,tpch,100
delta,trino,db6,18;256;20;18;16;16,25725.0,tpch,100
delta,trino,db7,18;256;20;18;16;16,70352.0,tpch,100
delta,trino,db8,18;256;20;18;16;16,56071.0,tpch,100
delta,trino,db9,18;256;20;18;16;16,217256.0,tpch,100
delta,trino,db1,18;256;20;18;16;16,24086.0,tpch,100
delta,trino,db10,18;256;20;18;16;16,107038.0,tpch,100
delta,trino,db11,18;256;20;18;16;16,17371.0,tpch,100
delta,trino,db12,18;256;20;18;16;16,42562.0,tpch,100
delta,trino,db13,18;256;20;18;16;16,29677.0,tpch,100
delta,trino,db14,18;256;20;18;16;16,36381.0,tpch,100
delta,trino,db15,18;256;20;18;16;16,55223.0,tpch,100
delta,trino,db16,18;256;20;18;16;16,13326.0,tpch,100
delta,trino,db17,18;256;20;18;16;16,57747.0,tpch,100
delta,trino,db18,18;256;20;18;16;16,87331.0,tpch,100
delta,trino,db19,18;256;20;18;16;16,29917.0,tpch,100
delta,trino,db2,18;256;20;18;16;16,16809.0,tpch,100
delta,trino,db20,18;256;20;18;16;16,38876.0,tpch,100
delta,trino,db21,18;256;20;18;16;16,113966.0,tpch,100
delta,trino,db22,18;256;20;18;16;16,16875.0,tpch,100
delta,trino,db3,18;256;20;18;16;16,48504.0,tpch,100
delta,trino,db4,18;256;20;18;16;16,26763.0,tpch,100
delta,trino,db5,18;256;20;18;16;16,151663.0,tpch,100
delta,trino,db6,18;256;20;18;16;16,25725.0,tpch,100
delta,trino,db7,18;256;20;18;16;16,70352.0,tpch,100
delta,trino,db8,18;256;20;18;16;16,56071.0,tpch,100
delta,trino,db9,18;256;20;18;16;16,217256.0,tpch,100
delta,trino,db1,18;256;20;18;16;16,24086.0,tpch,100
delta,trino,db10,18;256;20;18;16;16,107038.0,tpch,100
delta,trino,db11,18;256;20;18;16;16,17371.0,tpch,100
delta,trino,db12,18;256;20;18;16;16,42562.0,tpch,100
delta,trino,db13,18;256;20;18;16;16,29677.0,tpch,100
delta,trino,db14,18;256;20;18;16;16,36381.0,tpch,100
delta,trino,db15,18;256;20;18;16;16,55223.0,tpch,100
delta,trino,db16,18;256;20;18;16;16,13326.0,tpch,100
delta,trino,db17,18;256;20;18;16;16,57747.0,tpch,100
delta,trino,db18,18;256;20;18;16;16,87331.0,tpch,100
delta,trino,db19,18;256;20;18;16;16,29917.0,tpch,100
delta,trino,db2,18;256;20;18;16;16,16809.0,tpch,100
delta,trino,db20,18;256;20;18;16;16,38876.0,tpch,100
delta,trino,db21,18;256;20;18;16;16,113966.0,tpch,100
delta,trino,db22,18;256;20;18;16;16,16875.0,tpch,100
delta,trino,db3,18;256;20;18;16;16,48504.0,tpch,100
delta,trino,db4,18;256;20;18;16;16,26763.0,tpch,100
delta,trino,db5,18;256;20;18;16;16,151663.0,tpch,100
delta,trino,db6,18;256;20;18;16;16,25725.0,tpch,100
delta,trino,db7,18;256;20;18;16;16,70352.0,tpch,100
delta,trino,db8,18;256;20;18;16;16,56071.0,tpch,100
delta,trino,db9,18;256;20;18;16;16,217256.0,tpch,100
delta,trino,db1,18;256;20;18;16;16,25393.0,tpch,100
delta,trino,db10,18;256;20;18;16;16,88695.0,tpch,100
delta,trino,db11,18;256;20;18;16;16,16863.0,tpch,100
delta,trino,db12,18;256;20;18;16;16,45916.0,tpch,100
delta,trino,db13,18;256;20;18;16;16,31407.0,tpch,100
delta,trino,db14,18;256;20;18;16;16,33282.0,tpch,100
delta,trino,db15,18;256;20;18;16;16,51163.0,tpch,100
delta,trino,db16,18;256;20;18;16;16,10867.0,tpch,100
delta,trino,db17,18;256;20;18;16;16,57330.0,tpch,100
delta,trino,db18,18;256;20;18;16;16,81357.0,tpch,100
delta,trino,db19,18;256;20;18;16;16,25826.0,tpch,100
delta,trino,db2,18;256;20;18;16;16,18018.0,tpch,100
delta,trino,db20,18;256;20;18;16;16,41997.0,tpch,100
delta,trino,db22,18;256;20;18;16;16,19869.0,tpch,100
delta,trino,db3,18;256;20;18;16;16,50191.0,tpch,100
delta,trino,db4,18;256;20;18;16;16,21034.0,tpch,100
delta,trino,db5,18;256;20;18;16;16,122124.0,tpch,100
delta,trino,db6,18;256;20;18;16;16,28039.0,tpch,100
delta,trino,db7,18;256;20;18;16;16,58002.0,tpch,100
delta,trino,db8,18;256;20;18;16;16,59303.0,tpch,100
delta,trino,db9,18;256;20;18;16;16,121896.0,tpch,100
delta,trino,db1,18;256;20;18;16;16,25393.0,tpch,100
delta,trino,db10,18;256;20;18;16;16,88695.0,tpch,100
delta,trino,db11,18;256;20;18;16;16,16863.0,tpch,100
delta,trino,db12,18;256;20;18;16;16,45916.0,tpch,100
delta,trino,db13,18;256;20;18;16;16,31407.0,tpch,100
delta,trino,db14,18;256;20;18;16;16,33282.0,tpch,100
delta,trino,db15,18;256;20;18;16;16,51163.0,tpch,100
delta,trino,db16,18;256;20;18;16;16,10867.0,tpch,100
delta,trino,db17,18;256;20;18;16;16,57330.0,tpch,100
delta,trino,db18,18;256;20;18;16;16,81357.0,tpch,100
delta,trino,db19,18;256;20;18;16;16,25826.0,tpch,100
delta,trino,db2,18;256;20;18;16;16,18018.0,tpch,100
delta,trino,db20,18;256;20;18;16;16,41997.0,tpch,100
delta,trino,db22,18;256;20;18;16;16,19869.0,tpch,100
delta,trino,db3,18;256;20;18;16;16,50191.0,tpch,100
delta,trino,db4,18;256;20;18;16;16,21034.0,tpch,100
delta,trino,db5,18;256;20;18;16;16,122124.0,tpch,100
delta,trino,db6,18;256;20;18;16;16,28039.0,tpch,100
delta,trino,db7,18;256;20;18;16;16,58002.0,tpch,100
delta,trino,db8,18;256;20;18;16;16,59303.0,tpch,100
delta,trino,db9,18;256;20;18;16;16,121896.0,tpch,100
delta,trino,db1,18;256;20;18;16;16,25393.0,tpch,100
delta,trino,db10,18;256;20;18;16;16,88695.0,tpch,100
delta,trino,db11,18;256;20;18;16;16,16863.0,tpch,100
delta,trino,db12,18;256;20;18;16;16,45916.0,tpch,100
delta,trino,db13,18;256;20;18;16;16,31407.0,tpch,100
delta,trino,db14,18;256;20;18;16;16,33282.0,tpch,100
delta,trino,db15,18;256;20;18;16;16,51163.0,tpch,100
delta,trino,db16,18;256;20;18;16;16,10867.0,tpch,100
delta,trino,db17,18;256;20;18;16;16,57330.0,tpch,100
delta,trino,db18,18;256;20;18;16;16,81357.0,tpch,100
delta,trino,db19,18;256;20;18;16;16,25826.0,tpch,100
delta,trino,db2,18;256;20;18;16;16,18018.0,tpch,100
delta,trino,db20,18;256;20;18;16;16,41997.0,tpch,100
delta,trino,db22,18;256;20;18;16;16,19869.0,tpch,100
delta,trino,db3,18;256;20;18;16;16,50191.0,tpch,100
delta,trino,db4,18;256;20;18;16;16,21034.0,tpch,100
delta,trino,db5,18;256;20;18;16;16,122124.0,tpch,100
delta,trino,db6,18;256;20;18;16;16,28039.0,tpch,100
delta,trino,db7,18;256;20;18;16;16,58002.0,tpch,100
delta,trino,db8,18;256;20;18;16;16,59303.0,tpch,100
delta,trino,db9,18;256;20;18;16;16,121896.0,tpch,100
delta,trino,db1,18;256;20;18;16;16,37950.0,tpch,100
delta,trino,db10,18;256;20;18;16;16,118665.0,tpch,100
delta,trino,db11,18;256;20;18;16;16,13286.0,tpch,100
delta,trino,db12,18;256;20;18;16;16,44976.0,tpch,100
delta,trino,db13,18;256;20;18;16;16,28982.0,tpch,100
delta,trino,db14,18;256;20;18;16;16,39341.0,tpch,100
delta,trino,db15,18;256;20;18;16;16,53881.0,tpch,100
delta,trino,db16,18;256;20;18;16;16,15821.0,tpch,100
delta,trino,db17,18;256;20;18;16;16,56289.0,tpch,100
delta,trino,db18,18;256;20;18;16;16,87919.0,tpch,100
delta,trino,db19,18;256;20;18;16;16,28190.0,tpch,100
delta,trino,db2,18;256;20;18;16;16,15556.0,tpch,100
delta,trino,db20,18;256;20;18;16;16,39501.0,tpch,100
delta,trino,db21,18;256;20;18;16;16,116005.0,tpch,100
delta,trino,db22,18;256;20;18;16;16,15407.0,tpch,100
delta,trino,db3,18;256;20;18;16;16,48430.0,tpch,100
delta,trino,db4,18;256;20;18;16;16,22931.0,tpch,100
delta,trino,db5,18;256;20;18;16;16,160307.0,tpch,100
delta,trino,db6,18;256;20;18;16;16,29008.0,tpch,100
delta,trino,db7,18;256;20;18;16;16,67583.0,tpch,100
delta,trino,db8,18;256;20;18;16;16,65046.0,tpch,100
delta,trino,db9,18;256;20;18;16;16,225520.0,tpch,100
delta,trino,db1,18;256;20;18;16;16,37950.0,tpch,100
delta,trino,db10,18;256;20;18;16;16,118665.0,tpch,100
delta,trino,db11,18;256;20;18;16;16,13286.0,tpch,100
delta,trino,db12,18;256;20;18;16;16,44976.0,tpch,100
delta,trino,db13,18;256;20;18;16;16,28982.0,tpch,100
delta,trino,db14,18;256;20;18;16;16,39341.0,tpch,100
delta,trino,db15,18;256;20;18;16;16,53881.0,tpch,100
delta,trino,db16,18;256;20;18;16;16,15821.0,tpch,100
delta,trino,db17,18;256;20;18;16;16,56289.0,tpch,100
delta,trino,db18,18;256;20;18;16;16,87919.0,tpch,100
delta,trino,db19,18;256;20;18;16;16,28190.0,tpch,100
delta,trino,db2,18;256;20;18;16;16,15556.0,tpch,100
delta,trino,db20,18;256;20;18;16;16,39501.0,tpch,100
delta,trino,db21,18;256;20;18;16;16,116005.0,tpch,100
delta,trino,db22,18;256;20;18;16;16,15407.0,tpch,100
delta,trino,db3,18;256;20;18;16;16,48430.0,tpch,100
delta,trino,db4,18;256;20;18;16;16,22931.0,tpch,100
delta,trino,db5,18;256;20;18;16;16,160307.0,tpch,100
delta,trino,db6,18;256;20;18;16;16,29008.0,tpch,100
delta,trino,db7,18;256;20;18;16;16,67583.0,tpch,100
delta,trino,db8,18;256;20;18;16;16,65046.0,tpch,100
delta,trino,db9,18;256;20;18;16;16,225520.0,tpch,100
delta,trino,db1,18;256;20;18;16;16,37950.0,tpch,100
delta,trino,db10,18;256;20;18;16;16,118665.0,tpch,100
delta,trino,db11,18;256;20;18;16;16,13286.0,tpch,100
delta,trino,db12,18;256;20;18;16;16,44976.0,tpch,100
delta,trino,db13,18;256;20;18;16;16,28982.0,tpch,100
delta,trino,db14,18;256;20;18;16;16,39341.0,tpch,100
delta,trino,db15,18;256;20;18;16;16,53881.0,tpch,100
delta,trino,db16,18;256;20;18;16;16,15821.0,tpch,100
delta,trino,db17,18;256;20;18;16;16,56289.0,tpch,100
delta,trino,db18,18;256;20;18;16;16,87919.0,tpch,100
delta,trino,db19,18;256;20;18;16;16,28190.0,tpch,100
delta,trino,db2,18;256;20;18;16;16,15556.0,tpch,100
delta,trino,db20,18;256;20;18;16;16,39501.0,tpch,100
delta,trino,db21,18;256;20;18;16;16,116005.0,tpch,100
delta,trino,db22,18;256;20;18;16;16,15407.0,tpch,100
delta,trino,db3,18;256;20;18;16;16,48430.0,tpch,100
delta,trino,db4,18;256;20;18;16;16,22931.0,tpch,100
delta,trino,db5,18;256;20;18;16;16,160307.0,tpch,100
delta,trino,db6,18;256;20;18;16;16,29008.0,tpch,100
delta,trino,db7,18;256;20;18;16;16,67583.0,tpch,100
delta,trino,db8,18;256;20;18;16;16,65046.0,tpch,100
delta,trino,db9,18;256;20;18;16;16,225520.0,tpch,100
delta,trino,db1,18;256;20;18;16;16,42079.0,tpch,100
delta,trino,db10,18;256;20;18;16;16,138905.0,tpch,100
delta,trino,db11,18;256;20;18;16;16,15296.0,tpch,100
delta,trino,db12,18;256;20;18;16;16,47540.0,tpch,100
delta,trino,db13,18;256;20;18;16;16,30686.0,tpch,100
delta,trino,db14,18;256;20;18;16;16,34462.0,tpch,100
delta,trino,db15,18;256;20;18;16;16,57623.0,tpch,100
delta,trino,db16,18;256;20;18;16;16,16347.0,tpch,100
delta,trino,db17,18;256;20;18;16;16,60611.0,tpch,100
delta,trino,db18,18;256;20;18;16;16,85419.0,tpch,100
delta,trino,db19,18;256;20;18;16;16,27463.0,tpch,100
delta,trino,db2,18;256;20;18;16;16,17500.0,tpch,100
delta,trino,db20,18;256;20;18;16;16,42431.0,tpch,100
delta,trino,db21,18;256;20;18;16;16,115637.0,tpch,100
delta,trino,db22,18;256;20;18;16;16,25913.0,tpch,100
delta,trino,db3,18;256;20;18;16;16,60164.0,tpch,100
delta,trino,db4,18;256;20;18;16;16,28545.0,tpch,100
delta,trino,db5,18;256;20;18;16;16,154352.0,tpch,100
delta,trino,db6,18;256;20;18;16;16,27895.0,tpch,100
delta,trino,db7,18;256;20;18;16;16,65513.0,tpch,100
delta,trino,db8,18;256;20;18;16;16,50918.0,tpch,100
delta,trino,db9,18;256;20;18;16;16,207976.0,tpch,100
delta,trino,db1,18;256;20;18;16;16,42079.0,tpch,100
delta,trino,db10,18;256;20;18;16;16,138905.0,tpch,100
delta,trino,db11,18;256;20;18;16;16,15296.0,tpch,100
delta,trino,db12,18;256;20;18;16;16,47540.0,tpch,100
delta,trino,db13,18;256;20;18;16;16,30686.0,tpch,100
delta,trino,db14,18;256;20;18;16;16,34462.0,tpch,100
delta,trino,db15,18;256;20;18;16;16,57623.0,tpch,100
delta,trino,db16,18;256;20;18;16;16,16347.0,tpch,100
delta,trino,db17,18;256;20;18;16;16,60611.0,tpch,100
delta,trino,db18,18;256;20;18;16;16,85419.0,tpch,100
delta,trino,db19,18;256;20;18;16;16,27463.0,tpch,100
delta,trino,db2,18;256;20;18;16;16,17500.0,tpch,100
delta,trino,db20,18;256;20;18;16;16,42431.0,tpch,100
delta,trino,db21,18;256;20;18;16;16,115637.0,tpch,100
delta,trino,db22,18;256;20;18;16;16,25913.0,tpch,100
delta,trino,db3,18;256;20;18;16;16,60164.0,tpch,100
delta,trino,db4,18;256;20;18;16;16,28545.0,tpch,100
delta,trino,db5,18;256;20;18;16;16,154352.0,tpch,100
delta,trino,db6,18;256;20;18;16;16,27895.0,tpch,100
delta,trino,db7,18;256;20;18;16;16,65513.0,tpch,100
delta,trino,db8,18;256;20;18;16;16,50918.0,tpch,100
delta,trino,db9,18;256;20;18;16;16,207976.0,tpch,100
delta,trino,db1,18;256;20;18;16;16,42079.0,tpch,100
delta,trino,db10,18;256;20;18;16;16,138905.0,tpch,100
delta,trino,db11,18;256;20;18;16;16,15296.0,tpch,100
delta,trino,db12,18;256;20;18;16;16,47540.0,tpch,100
delta,trino,db13,18;256;20;18;16;16,30686.0,tpch,100
delta,trino,db14,18;256;20;18;16;16,34462.0,tpch,100
delta,trino,db15,18;256;20;18;16;16,57623.0,tpch,100
delta,trino,db16,18;256;20;18;16;16,16347.0,tpch,100
delta,trino,db17,18;256;20;18;16;16,60611.0,tpch,100
delta,trino,db18,18;256;20;18;16;16,85419.0,tpch,100
delta,trino,db19,18;256;20;18;16;16,27463.0,tpch,100
delta,trino,db2,18;256;20;18;16;16,17500.0,tpch,100
delta,trino,db20,18;256;20;18;16;16,42431.0,tpch,100
delta,trino,db21,18;256;20;18;16;16,115637.0,tpch,100
delta,trino,db22,18;256;20;18;16;16,25913.0,tpch,100
delta,trino,db3,18;256;20;18;16;16,60164.0,tpch,100
delta,trino,db4,18;256;20;18;16;16,28545.0,tpch,100
delta,trino,db5,18;256;20;18;16;16,154352.0,tpch,100
delta,trino,db6,18;256;20;18;16;16,27895.0,tpch,100
delta,trino,db7,18;256;20;18;16;16,65513.0,tpch,100
delta,trino,db8,18;256;20;18;16;16,50918.0,tpch,100
delta,trino,db9,18;256;20;18;16;16,207976.0,tpch,100
delta,trino,db1,18;256;20;18;16;16,30895.0,tpch,100
delta,trino,db10,18;256;20;18;16;16,110867.0,tpch,100
delta,trino,db11,18;256;20;18;16;16,16149.0,tpch,100
delta,trino,db12,18;256;20;18;16;16,43134.0,tpch,100
delta,trino,db13,18;256;20;18;16;16,31824.0,tpch,100
delta,trino,db14,18;256;20;18;16;16,39825.0,tpch,100
delta,trino,db15,18;256;20;18;16;16,53444.0,tpch,100
delta,trino,db16,18;256;20;18;16;16,12322.0,tpch,100
delta,trino,db17,18;256;20;18;16;16,59686.0,tpch,100
delta,trino,db19,18;256;20;18;16;16,25768.0,tpch,100
delta,trino,db2,18;256;20;18;16;16,14360.0,tpch,100
delta,trino,db20,18;256;20;18;16;16,32999.0,tpch,100
delta,trino,db22,18;256;20;18;16;16,14901.0,tpch,100
delta,trino,db4,18;256;20;18;16;16,20020.0,tpch,100
delta,trino,db6,18;256;20;18;16;16,22645.0,tpch,100
delta,trino,db7,18;256;20;18;16;16,54286.0,tpch,100
delta,trino,db8,18;256;20;18;16;16,52522.0,tpch,100
delta,trino,db9,18;256;20;18;16;16,214617.0,tpch,100
delta,trino,db1,18;256;20;18;16;16,30895.0,tpch,100
delta,trino,db10,18;256;20;18;16;16,110867.0,tpch,100
delta,trino,db11,18;256;20;18;16;16,16149.0,tpch,100
delta,trino,db12,18;256;20;18;16;16,43134.0,tpch,100
delta,trino,db13,18;256;20;18;16;16,31824.0,tpch,100
delta,trino,db14,18;256;20;18;16;16,39825.0,tpch,100
delta,trino,db15,18;256;20;18;16;16,53444.0,tpch,100
delta,trino,db16,18;256;20;18;16;16,12322.0,tpch,100
delta,trino,db17,18;256;20;18;16;16,59686.0,tpch,100
delta,trino,db19,18;256;20;18;16;16,25768.0,tpch,100
delta,trino,db2,18;256;20;18;16;16,14360.0,tpch,100
delta,trino,db20,18;256;20;18;16;16,32999.0,tpch,100
delta,trino,db22,18;256;20;18;16;16,14901.0,tpch,100
delta,trino,db4,18;256;20;18;16;16,20020.0,tpch,100
delta,trino,db6,18;256;20;18;16;16,22645.0,tpch,100
delta,trino,db7,18;256;20;18;16;16,54286.0,tpch,100
delta,trino,db8,18;256;20;18;16;16,52522.0,tpch,100
delta,trino,db9,18;256;20;18;16;16,214617.0,tpch,100
delta,trino,db1,18;256;20;18;16;16,30895.0,tpch,100
delta,trino,db10,18;256;20;18;16;16,110867.0,tpch,100
delta,trino,db11,18;256;20;18;16;16,16149.0,tpch,100
delta,trino,db12,18;256;20;18;16;16,43134.0,tpch,100
delta,trino,db13,18;256;20;18;16;16,31824.0,tpch,100
delta,trino,db14,18;256;20;18;16;16,39825.0,tpch,100
delta,trino,db15,18;256;20;18;16;16,53444.0,tpch,100
delta,trino,db16,18;256;20;18;16;16,12322.0,tpch,100
delta,trino,db17,18;256;20;18;16;16,59686.0,tpch,100
delta,trino,db19,18;256;20;18;16;16,25768.0,tpch,100
delta,trino,db2,18;256;20;18;16;16,14360.0,tpch,100
delta,trino,db20,18;256;20;18;16;16,32999.0,tpch,100
delta,trino,db22,18;256;20;18;16;16,14901.0,tpch,100
delta,trino,db4,18;256;20;18;16;16,20020.0,tpch,100
delta,trino,db6,18;256;20;18;16;16,22645.0,tpch,100
delta,trino,db7,18;256;20;18;16;16,54286.0,tpch,100
delta,trino,db8,18;256;20;18;16;16,52522.0,tpch,100
delta,trino,db9,18;256;20;18;16;16,214617.0,tpch,100
delta,trino,db1,18;256;20;18;16;16,34484.0,tpch,100
delta,trino,db10,18;256;20;18;16;16,105145.0,tpch,100
delta,trino,db11,18;256;20;18;16;16,12347.0,tpch,100
delta,trino,db12,18;256;20;18;16;16,41524.0,tpch,100
delta,trino,db13,18;256;20;18;16;16,29196.0,tpch,100
delta,trino,db14,18;256;20;18;16;16,34307.0,tpch,100
delta,trino,db15,18;256;20;18;16;16,49971.0,tpch,100
delta,trino,db16,18;256;20;18;16;16,11347.0,tpch,100
delta,trino,db17,18;256;20;18;16;16,60568.0,tpch,100
delta,trino,db19,18;256;20;18;16;16,27725.0,tpch,100
