datalake,engine,query name,conf,latency,benchmark,sf
iceberg,spark,ssb_flat_q_01,spark.executor.memory=8g; spark.executor.cores=4; spark.executor.instances=3; spark.driver.memory=6g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=128m,11980.41,ssb-flat,10
iceberg,spark,ssb_flat_q_01,132.0;27.0;27.0;132.0;27.0;27.0|0;1;0,4185.68,ssb-flat,10
iceberg,spark,ssb_flat_q_13,132.0;27.0;27.0;132.0;27.0;27.0|0;1;0,4109.61,ssb-flat,10
iceberg,spark,ssb_flat_q_05,132.0;27.0;27.0;132.0;27.0;27.0|0;1;0,3551.48,ssb-flat,10
iceberg,spark,ssb_flat_q_27,132.0;27.0;27.0;132.0;27.0;27.0|0;1;0,3637.02,ssb-flat,10
iceberg,spark,ssb_flat_q_11,132.0;27.0;27.0;132.0;27.0;27.0|0;1;0,4256.06,ssb-flat,10
iceberg,spark,ssb_flat_q_16,132.0;27.0;27.0;132.0;27.0;27.0|0;1;0,3746.65,ssb-flat,10
iceberg,spark,ssb_flat_q_14,132.0;27.0;27.0;132.0;27.0;27.0|0;1;0,3886.61,ssb-flat,10
iceberg,spark,ssb_flat_q_04,132.0;27.0;27.0;132.0;27.0;27.0|0;1;0,3955.19,ssb-flat,10
iceberg,spark,ssb_flat_q_17,132.0;27.0;27.0;132.0;27.0;27.0|0;1;0,4197.26,ssb-flat,10
iceberg,spark,ssb_flat_q_07,132.0;27.0;27.0;132.0;27.0;27.0|0;1;0,3486.71,ssb-flat,10
iceberg,spark,ssb_flat_q_02,132.0;27.0;27.0;132.0;27.0;27.0|0;1;0,4111.73,ssb-flat,10
iceberg,spark,ssb_flat_q_15,132.0;27.0;27.0;132.0;27.0;27.0|0;1;0,3515.64,ssb-flat,10
iceberg,spark,ssb_flat_q_09,132.0;27.0;27.0;132.0;27.0;27.0|0;1;0,4054.17,ssb-flat,10
iceberg,spark,ssb_flat_q_12,132.0;27.0;27.0;132.0;27.0;27.0|0;1;0,3531.06,ssb-flat,10
iceberg,spark,ssb_flat_q_03,132.0;27.0;27.0;132.0;27.0;27.0|0;1;0,4153.31,ssb-flat,10
iceberg,spark,ssb_flat_q_21,132.0;27.0;27.0;132.0;27.0;27.0|0;1;0,3921.01,ssb-flat,10
iceberg,spark,ssb_flat_q_10,132.0;27.0;27.0;132.0;27.0;27.0|0;1;0,4222.97,ssb-flat,10
iceberg,spark,ssb_flat_q_26,132.0;27.0;27.0;8.0;12.0;553.0|1;0;1,28683.49,ssb-flat,10
iceberg,spark,ssb_flat_q_05,132.0;27.0;27.0;8.0;12.0;553.0|1;0;1,26692.43,ssb-flat,10
iceberg,spark,ssb_flat_q_11,132.0;27.0;27.0;8.0;12.0;553.0|1;0;1,30377.24,ssb-flat,10
iceberg,spark,ssb_flat_q_14,132.0;27.0;27.0;8.0;12.0;553.0|1;0;1,26329.6,ssb-flat,10
iceberg,spark,ssb_flat_queries,132.0;27.0;27.0;8.0;12.0;553.0|1;0;1,27315.25,ssb-flat,10
iceberg,spark,ssb_flat_q_18,132.0;27.0;27.0;8.0;12.0;553.0|1;0;1,27403.42,ssb-flat,10
iceberg,spark,ssb_flat_q_17,132.0;27.0;27.0;8.0;12.0;553.0|1;0;1,25495.06,ssb-flat,10
iceberg,spark,ssb_flat_q_02,132.0;27.0;27.0;8.0;12.0;553.0|1;0;1,30068.08,ssb-flat,10
iceberg,spark,ssb_flat_q_15,132.0;27.0;27.0;8.0;12.0;553.0|1;0;1,29146.78,ssb-flat,10
iceberg,spark,ssb_flat_q_22,132.0;27.0;27.0;8.0;12.0;553.0|1;0;1,29058.17,ssb-flat,10
iceberg,spark,ssb_flat_q_21,132.0;27.0;27.0;8.0;12.0;553.0|1;0;1,29103.73,ssb-flat,10
iceberg,spark,ssb_flat_q_24,132.0;27.0;27.0;8.0;12.0;553.0|1;0;1,28777.86,ssb-flat,10
iceberg,spark,ssb_flat_q_01,132.0;27.0;27.0;8.0;12.0;553.0|1;0;1,27151.38,ssb-flat,10
iceberg,spark,ssb_flat_q_13,132.0;27.0;27.0;8.0;12.0;553.0|1;0;1,26085.24,ssb-flat,10
iceberg,spark,ssb_flat_q_27,132.0;27.0;27.0;8.0;12.0;553.0|1;0;1,28154.07,ssb-flat,10
iceberg,spark,ssb_flat_q_19,132.0;27.0;27.0;8.0;12.0;553.0|1;0;1,26804.82,ssb-flat,10
iceberg,spark,ssb_flat_q_04,132.0;27.0;27.0;8.0;12.0;553.0|1;0;1,27666.3,ssb-flat,10
iceberg,spark,ssb_flat_q_25,132.0;27.0;27.0;8.0;12.0;553.0|1;0;1,25606.59,ssb-flat,10
iceberg,spark,ssb_flat_q_07,132.0;27.0;27.0;8.0;12.0;553.0|1;0;1,25393.18,ssb-flat,10
iceberg,spark,ssb_flat_q_20,132.0;27.0;27.0;8.0;12.0;553.0|1;0;1,25415.68,ssb-flat,10
iceberg,spark,ssb_flat_q_23,132.0;27.0;27.0;8.0;12.0;553.0|1;0;1,26044.21,ssb-flat,10
iceberg,spark,ssb_flat_q_09,132.0;27.0;27.0;8.0;12.0;553.0|1;0;1,28893.19,ssb-flat,10
iceberg,spark,ssb_flat_q_12,132.0;27.0;27.0;8.0;12.0;553.0|1;0;1,28323.43,ssb-flat,10
iceberg,spark,ssb_flat_q_08,132.0;27.0;27.0;8.0;12.0;553.0|1;0;1,29380.72,ssb-flat,10
iceberg,spark,ssb_flat_q_03,132.0;27.0;27.0;8.0;12.0;553.0|1;0;1,26010.66,ssb-flat,10
iceberg,spark,ssb_flat_q_06,132.0;27.0;27.0;8.0;12.0;553.0|1;0;1,28379.44,ssb-flat,10
iceberg,spark,ssb_flat_q_10,132.0;27.0;27.0;8.0;12.0;553.0|1;0;1,28113.49,ssb-flat,10
iceberg,spark,ssb_flat_q_26,72.0;21.0;17.0;72.0;21.0;17.0|1;1;1,3889.49,ssb-flat,10
iceberg,spark,ssb_flat_q_05,72.0;21.0;17.0;72.0;21.0;17.0|1;1;1,4126.27,ssb-flat,10
iceberg,spark,ssb_flat_q_11,72.0;21.0;17.0;72.0;21.0;17.0|1;1;1,3897.0,ssb-flat,10
iceberg,spark,ssb_flat_q_14,72.0;21.0;17.0;72.0;21.0;17.0|1;1;1,4444.77,ssb-flat,10
iceberg,spark,ssb_flat_queries,72.0;21.0;17.0;72.0;21.0;17.0|1;1;1,4399.37,ssb-flat,10
iceberg,spark,ssb_flat_q_18,72.0;21.0;17.0;72.0;21.0;17.0|1;1;1,4515.01,ssb-flat,10
iceberg,spark,ssb_flat_q_17,72.0;21.0;17.0;72.0;21.0;17.0|1;1;1,4199.41,ssb-flat,10
iceberg,spark,ssb_flat_q_02,72.0;21.0;17.0;72.0;21.0;17.0|1;1;1,4181.58,ssb-flat,10
iceberg,spark,ssb_flat_q_15,72.0;21.0;17.0;72.0;21.0;17.0|1;1;1,4396.22,ssb-flat,10
iceberg,spark,ssb_flat_q_01,72.0;21.0;17.0;72.0;21.0;17.0|1;1;1,4492.89,ssb-flat,10
iceberg,spark,ssb_flat_q_13,72.0;21.0;17.0;72.0;21.0;17.0|1;1;1,4062.03,ssb-flat,10
iceberg,spark,ssb_flat_q_27,72.0;21.0;17.0;72.0;21.0;17.0|1;1;1,4276.45,ssb-flat,10
iceberg,spark,ssb_flat_q_16,72.0;21.0;17.0;72.0;21.0;17.0|1;1;1,4429.12,ssb-flat,10
iceberg,spark,ssb_flat_q_19,72.0;21.0;17.0;72.0;21.0;17.0|1;1;1,3766.46,ssb-flat,10
iceberg,spark,ssb_flat_q_04,72.0;21.0;17.0;72.0;21.0;17.0|1;1;1,3799.85,ssb-flat,10
iceberg,spark,ssb_flat_q_25,72.0;21.0;17.0;72.0;21.0;17.0|1;1;1,4218.33,ssb-flat,10
iceberg,spark,ssb_flat_q_07,72.0;21.0;17.0;72.0;21.0;17.0|1;1;1,4142.72,ssb-flat,10
iceberg,spark,ssb_flat_q_23,72.0;21.0;17.0;72.0;21.0;17.0|1;1;1,4009.52,ssb-flat,10
iceberg,spark,ssb_flat_q_09,72.0;21.0;17.0;72.0;21.0;17.0|1;1;1,4142.83,ssb-flat,10
iceberg,spark,ssb_flat_q_12,72.0;21.0;17.0;72.0;21.0;17.0|1;1;1,3770.55,ssb-flat,10
iceberg,spark,ssb_flat_q_08,72.0;21.0;17.0;72.0;21.0;17.0|1;1;1,3989.12,ssb-flat,10
iceberg,spark,ssb_flat_q_03,72.0;21.0;17.0;72.0;21.0;17.0|1;1;1,3820.63,ssb-flat,10
iceberg,spark,ssb_flat_q_06,72.0;21.0;17.0;72.0;21.0;17.0|1;1;1,3955.04,ssb-flat,10
iceberg,spark,ssb_flat_q_10,72.0;21.0;17.0;72.0;21.0;17.0|1;1;1,4171.85,ssb-flat,10
iceberg,spark,ssb_flat_q_26,8.0;12.0;553.0;132.0;27.0;27.0|0;1;0,1438.6,ssb-flat,10
iceberg,spark,ssb_flat_q_05,8.0;12.0;553.0;132.0;27.0;27.0|0;1;0,1223.91,ssb-flat,10
iceberg,spark,ssb_flat_q_11,8.0;12.0;553.0;132.0;27.0;27.0|0;1;0,1404.72,ssb-flat,10
iceberg,spark,ssb_flat_q_14,8.0;12.0;553.0;132.0;27.0;27.0|0;1;0,1390.87,ssb-flat,10
iceberg,spark,ssb_flat_queries,8.0;12.0;553.0;132.0;27.0;27.0|0;1;0,1252.73,ssb-flat,10
iceberg,spark,ssb_flat_q_18,8.0;12.0;553.0;132.0;27.0;27.0|0;1;0,1378.29,ssb-flat,10
iceberg,spark,ssb_flat_q_17,8.0;12.0;553.0;132.0;27.0;27.0|0;1;0,1426.52,ssb-flat,10
iceberg,spark,ssb_flat_q_02,8.0;12.0;553.0;132.0;27.0;27.0|0;1;0,1243.18,ssb-flat,10
iceberg,spark,ssb_flat_q_15,8.0;12.0;553.0;132.0;27.0;27.0|0;1;0,1267.69,ssb-flat,10
iceberg,spark,ssb_flat_q_21,8.0;12.0;553.0;132.0;27.0;27.0|0;1;0,1193.95,ssb-flat,10
iceberg,spark,ssb_flat_q_24,8.0;12.0;553.0;132.0;27.0;27.0|0;1;0,1325.81,ssb-flat,10
iceberg,spark,ssb_flat_q_01,8.0;12.0;553.0;132.0;27.0;27.0|0;1;0,1264.32,ssb-flat,10
iceberg,spark,ssb_flat_q_13,8.0;12.0;553.0;132.0;27.0;27.0|0;1;0,1381.35,ssb-flat,10
iceberg,spark,ssb_flat_q_16,8.0;12.0;553.0;132.0;27.0;27.0|0;1;0,1247.38,ssb-flat,10
iceberg,spark,ssb_flat_q_19,8.0;12.0;553.0;132.0;27.0;27.0|0;1;0,1392.31,ssb-flat,10
iceberg,spark,ssb_flat_q_04,8.0;12.0;553.0;132.0;27.0;27.0|0;1;0,1357.36,ssb-flat,10
iceberg,spark,ssb_flat_q_07,8.0;12.0;553.0;132.0;27.0;27.0|0;1;0,1396.76,ssb-flat,10
iceberg,spark,ssb_flat_q_20,8.0;12.0;553.0;132.0;27.0;27.0|0;1;0,1391.83,ssb-flat,10
iceberg,spark,ssb_flat_q_23,8.0;12.0;553.0;132.0;27.0;27.0|0;1;0,1284.58,ssb-flat,10
iceberg,spark,ssb_flat_q_09,8.0;12.0;553.0;132.0;27.0;27.0|0;1;0,1285.27,ssb-flat,10
iceberg,spark,ssb_flat_q_12,8.0;12.0;553.0;132.0;27.0;27.0|0;1;0,1220.37,ssb-flat,10
iceberg,spark,ssb_flat_q_08,8.0;12.0;553.0;132.0;27.0;27.0|0;1;0,1293.22,ssb-flat,10
iceberg,spark,ssb_flat_q_03,8.0;12.0;553.0;132.0;27.0;27.0|0;1;0,1324.88,ssb-flat,10
iceberg,spark,ssb_flat_q_06,8.0;12.0;553.0;132.0;27.0;27.0|0;1;0,1221.06,ssb-flat,10
iceberg,spark,ssb_flat_q_10,8.0;12.0;553.0;132.0;27.0;27.0|0;1;0,1345.22,ssb-flat,10
iceberg,spark,ssb_flat_q_26,32.0;25.0;290.0;72.0;21.0;17.0|1;0;0,10038.37,ssb-flat,10
iceberg,spark,ssb_flat_q_05,32.0;25.0;290.0;72.0;21.0;17.0|1;0;0,10010.23,ssb-flat,10
iceberg,spark,ssb_flat_q_11,32.0;25.0;290.0;72.0;21.0;17.0|1;0;0,9783.83,ssb-flat,10
iceberg,spark,ssb_flat_q_14,32.0;25.0;290.0;72.0;21.0;17.0|1;0;0,10232.74,ssb-flat,10
iceberg,spark,ssb_flat_queries,32.0;25.0;290.0;72.0;21.0;17.0|1;0;0,9846.9,ssb-flat,10
iceberg,spark,ssb_flat_q_18,32.0;25.0;290.0;72.0;21.0;17.0|1;0;0,10151.9,ssb-flat,10
iceberg,spark,ssb_flat_q_17,32.0;25.0;290.0;72.0;21.0;17.0|1;0;0,9406.58,ssb-flat,10
iceberg,spark,ssb_flat_q_02,32.0;25.0;290.0;72.0;21.0;17.0|1;0;0,10413.86,ssb-flat,10
iceberg,spark,ssb_flat_q_15,32.0;25.0;290.0;72.0;21.0;17.0|1;0;0,10442.13,ssb-flat,10
iceberg,spark,ssb_flat_q_21,32.0;25.0;290.0;72.0;21.0;17.0|1;0;0,9684.17,ssb-flat,10
iceberg,spark,ssb_flat_q_24,32.0;25.0;290.0;72.0;21.0;17.0|1;0;0,10196.45,ssb-flat,10
iceberg,spark,ssb_flat_q_01,32.0;25.0;290.0;72.0;21.0;17.0|1;0;0,10444.08,ssb-flat,10
iceberg,spark,ssb_flat_q_13,32.0;25.0;290.0;72.0;21.0;17.0|1;0;0,10550.92,ssb-flat,10
iceberg,spark,ssb_flat_q_27,32.0;25.0;290.0;72.0;21.0;17.0|1;0;0,10164.74,ssb-flat,10
iceberg,spark,ssb_flat_q_16,32.0;25.0;290.0;72.0;21.0;17.0|1;0;0,10135.75,ssb-flat,10
iceberg,spark,ssb_flat_q_19,32.0;25.0;290.0;72.0;21.0;17.0|1;0;0,10509.45,ssb-flat,10
iceberg,spark,ssb_flat_q_04,32.0;25.0;290.0;72.0;21.0;17.0|1;0;0,9926.01,ssb-flat,10
iceberg,spark,ssb_flat_q_25,32.0;25.0;290.0;72.0;21.0;17.0|1;0;0,9851.02,ssb-flat,10
iceberg,spark,ssb_flat_q_07,32.0;25.0;290.0;72.0;21.0;17.0|1;0;0,10483.05,ssb-flat,10
iceberg,spark,ssb_flat_q_20,32.0;25.0;290.0;72.0;21.0;17.0|1;0;0,9567.96,ssb-flat,10
iceberg,spark,ssb_flat_q_09,32.0;25.0;290.0;72.0;21.0;17.0|1;0;0,9218.32,ssb-flat,10
iceberg,spark,ssb_flat_q_12,32.0;25.0;290.0;72.0;21.0;17.0|1;0;0,10034.17,ssb-flat,10
iceberg,spark,ssb_flat_q_08,32.0;25.0;290.0;72.0;21.0;17.0|1;0;0,10033.56,ssb-flat,10
iceberg,spark,ssb_flat_q_03,32.0;25.0;290.0;72.0;21.0;17.0|1;0;0,9469.49,ssb-flat,10
iceberg,spark,ssb_flat_q_06,32.0;25.0;290.0;72.0;21.0;17.0|1;0;0,9874.32,ssb-flat,10
iceberg,spark,ssb_flat_q_10,32.0;25.0;290.0;72.0;21.0;17.0|1;0;0,10471.76,ssb-flat,10
iceberg,spark,ssb_flat_q_05,132.0;27.0;27.0;132.0;27.0;27.0|1;1;1,3312.37,ssb-flat,10
iceberg,spark,ssb_flat_q_11,132.0;27.0;27.0;132.0;27.0;27.0|1;1;1,3641.13,ssb-flat,10
iceberg,spark,ssb_flat_q_14,132.0;27.0;27.0;132.0;27.0;27.0|1;1;1,3396.13,ssb-flat,10
iceberg,spark,ssb_flat_q_18,132.0;27.0;27.0;132.0;27.0;27.0|1;1;1,3875.08,ssb-flat,10
iceberg,spark,ssb_flat_q_17,132.0;27.0;27.0;132.0;27.0;27.0|1;1;1,3388.89,ssb-flat,10
iceberg,spark,ssb_flat_q_02,132.0;27.0;27.0;132.0;27.0;27.0|1;1;1,3778.16,ssb-flat,10
iceberg,spark,ssb_flat_q_15,132.0;27.0;27.0;132.0;27.0;27.0|1;1;1,3819.86,ssb-flat,10
iceberg,spark,ssb_flat_q_22,132.0;27.0;27.0;132.0;27.0;27.0|1;1;1,3513.54,ssb-flat,10
iceberg,spark,ssb_flat_q_21,132.0;27.0;27.0;132.0;27.0;27.0|1;1;1,3275.79,ssb-flat,10
iceberg,spark,ssb_flat_q_24,132.0;27.0;27.0;132.0;27.0;27.0|1;1;1,3706.59,ssb-flat,10
iceberg,spark,ssb_flat_q_01,132.0;27.0;27.0;132.0;27.0;27.0|1;1;1,3433.51,ssb-flat,10
iceberg,spark,ssb_flat_q_13,132.0;27.0;27.0;132.0;27.0;27.0|1;1;1,3244.43,ssb-flat,10
iceberg,spark,ssb_flat_q_16,132.0;27.0;27.0;132.0;27.0;27.0|1;1;1,3636.4,ssb-flat,10
iceberg,spark,ssb_flat_q_19,132.0;27.0;27.0;132.0;27.0;27.0|1;1;1,3629.08,ssb-flat,10
iceberg,spark,ssb_flat_q_04,132.0;27.0;27.0;132.0;27.0;27.0|1;1;1,3603.32,ssb-flat,10
iceberg,spark,ssb_flat_q_25,132.0;27.0;27.0;132.0;27.0;27.0|1;1;1,3265.68,ssb-flat,10
iceberg,spark,ssb_flat_q_07,132.0;27.0;27.0;132.0;27.0;27.0|1;1;1,3699.8,ssb-flat,10
iceberg,spark,ssb_flat_q_20,132.0;27.0;27.0;132.0;27.0;27.0|1;1;1,3470.09,ssb-flat,10
iceberg,spark,ssb_flat_q_09,132.0;27.0;27.0;132.0;27.0;27.0|1;1;1,3407.02,ssb-flat,10
iceberg,spark,ssb_flat_q_12,132.0;27.0;27.0;132.0;27.0;27.0|1;1;1,3502.79,ssb-flat,10
iceberg,spark,ssb_flat_q_08,132.0;27.0;27.0;132.0;27.0;27.0|1;1;1,3301.19,ssb-flat,10
iceberg,spark,ssb_flat_q_03,132.0;27.0;27.0;132.0;27.0;27.0|1;1;1,3255.63,ssb-flat,10
iceberg,spark,ssb_flat_q_06,132.0;27.0;27.0;132.0;27.0;27.0|1;1;1,3571.46,ssb-flat,10
iceberg,spark,ssb_flat_q_10,132.0;27.0;27.0;132.0;27.0;27.0|1;1;1,3893.75,ssb-flat,10
iceberg,spark,q3_4,679.5;71.6;463.0;598.4;281.0;6.6;36.6;0.7;0.5,1870.53,ssb-flat,10
iceberg,spark,q3_4,691.8;74.7;506.0;626.3;274.5;6.7;35.4;0.7;0.4,2696.08,ssb-flat,10
iceberg,spark,q3_4,896.1;10.7;957.8;3539.9;403.5;7.9;24.7;0.6;0.8,3218.36,ssb-flat,10
iceberg,spark,q3_4,936.5;13.1;907.8;3614.9;415.3;7.9;20.2;0.7;0.7,4113.67,ssb-flat,10
iceberg,spark,q3_4,700.1;74.9;480.9;549.7;305.1;7.0;38.7;0.7;0.4,5122.81,ssb-flat,10
iceberg,spark,q3_4,426.3;76.1;307.0;234.2;500.3;7.6;15.3;0.2;0.7,9234.13,ssb-flat,10
iceberg,spark,q3_4,34.3;3.6;10.1;107.2;420.3;3.0;13.5;0.7;0.8,10904.96,ssb-flat,10
iceberg,spark,q3_4,30.0;4.1;9.6;134.5;440.9;3.2;14.1;0.8;0.7,8735.05,ssb-flat,10
iceberg,spark,q3_4,678.5;80.1;452.7;587.9;296.6;7.5;39.8;0.7;0.5,42995.00,ssb-flat,10
iceberg,spark,q3_4,984.8;114.4;56.6;2014.1;837.4;6.7;37.0;0.5;0.3,44159.57,ssb-flat,10
iceberg,spark,q3_4,973.8;129.0;62.8;2159.5;828.3;6.5;35.1;0.5;0.3,44339.23,ssb-flat,10
iceberg,spark,q3_4,776.9;119.4;70.9;2214.0;849.2;8.1;33.5;0.6;0.3,47653.93,ssb-flat,10
iceberg,spark,q3_4,676.1;74.1;512.6;563.2;282.0;7.5;36.8;0.7;0.5,383572.43,ssb-flat,10
iceberg,spark,q3_4,362.7;33.4;157.3;325.9;849.3;7.6;60.0;0.5;0.2,407358.55,ssb-flat,10
iceberg,spark,q1_3,420.1;74.4;287.3;211.1;495.6;8.3;15.3;0.2;0.6,2628.37,ssb-flat,10
iceberg,spark,q1_3,362.6;32.2;158.9;340.6;880.7;6.9;57.5;0.5;0.2,3448.92,ssb-flat,10
iceberg,spark,q1_3,763.7;70.2;490.1;628.0;305.2;7.5;39.7;0.7;0.5,3654.94,ssb-flat,10
iceberg,spark,q1_3,690.3;78.9;525.2;628.7;270.4;6.8;38.3;0.7;0.4,8545.79,ssb-flat,10
iceberg,spark,q1_3,36.2;3.9;8.8;115.2;447.7;3.1;13.4;0.7;0.7,8687.58,ssb-flat,10
iceberg,spark,q1_3,30.0;3.7;9.9;122.9;473.0;3.2;14.2;0.8;0.7,9424.56,ssb-flat,10
iceberg,spark,q1_3,744.9;75.3;477.7;592.9;280.1;6.5;40.1;0.7;0.4,11517.22,ssb-flat,10
iceberg,spark,q1_3,978.1;12.9;912.2;3810.9;401.8;7.2;19.6;0.8;0.7,27367.87,ssb-flat,10
iceberg,spark,q1_3,875.0;10.3;888.4;3595.6;437.7;8.3;24.1;0.6;0.8,23760.88,ssb-flat,10
iceberg,spark,q1_3,918.1;111.8;55.4;2113.3;768.4;7.0;35.5;0.5;0.3,137613.92,ssb-flat,10
iceberg,spark,q1_3,1142.8;109.4;55.6;1971.6;855.9;6.6;39.7;0.5;0.3,129934.85,ssb-flat,10
iceberg,spark,q1_3,837.9;117.9;61.9;2194.4;846.7;8.3;37.9;0.6;0.3,131865.92,ssb-flat,10
iceberg,spark,q3_3,674.4;76.9;473.4;552.3;299.4;7.0;40.4;0.6;0.4,12354.43,ssb-flat,10
iceberg,spark,q3_3,681.2;71.7;465.9;592.0;293.3;7.5;35.3;0.6;0.4,11932.44,ssb-flat,10
iceberg,spark,q3_3,423.6;83.4;272.9;212.8;496.7;7.9;16.1;0.2;0.7,23664.08,ssb-flat,10
iceberg,spark,q3_3,30.2;4.2;9.5;129.8;479.8;3.0;12.9;0.8;0.7,26953.54,ssb-flat,10
iceberg,spark,q3_3,34.7;3.7;10.0;104.5;418.4;3.1;13.1;0.7;0.7,23542.30,ssb-flat,10
iceberg,spark,q3_3,913.6;127.9;55.9;2123.2;867.2;7.0;34.2;0.5;0.3,27975.56,ssb-flat,10
iceberg,spark,q3_3,683.5;77.0;470.4;593.5;266.5;6.6;38.2;0.7;0.4,33633.45,ssb-flat,10
iceberg,spark,q3_3,869.1;119.1;67.6;2114.5;825.7;8.6;35.7;0.6;0.3,32124.57,ssb-flat,10
iceberg,spark,q3_3,984.8;111.1;51.7;1968.2;780.5;6.2;35.1;0.5;0.3,41860.91,ssb-flat,10
iceberg,spark,q3_3,1022.4;12.5;991.8;3689.6;414.1;7.6;19.9;0.7;0.7,59181.86,ssb-flat,10
iceberg,spark,q3_3,905.2;10.1;885.3;3565.5;416.2;7.6;25.9;0.6;0.7,74487.24,ssb-flat,10
iceberg,spark,q3_3,707.6;73.7;477.6;617.2;300.3;7.2;36.6;0.6;0.5,140863.05,ssb-flat,10
iceberg,spark,q3_3,746.7;81.6;493.3;549.1;274.6;7.1;35.5;0.7;0.4,301400.74,ssb-flat,10
iceberg,spark,q3_3,361.8;34.3;144.9;320.5;903.9;7.4;63.3;0.5;0.3,1343638.33,ssb-flat,10
iceberg,spark,q3_1,1006.6;12.6;941.0;3561.1;400.7;8.1;22.7;0.7;0.7,9853.97,ssb-flat,10
iceberg,spark,q3_1,1002.8;10.6;972.4;3274.0;444.7;7.4;23.5;0.6;0.7,9622.28,ssb-flat,10
iceberg,spark,q3_1,717.9;79.9;505.3;575.5;275.9;6.7;39.2;0.7;0.5,13654.91,ssb-flat,10
iceberg,spark,q3_1,407.7;80.0;277.4;224.8;474.9;7.7;15.7;0.2;0.7,15641.71,ssb-flat,10
iceberg,spark,q3_1,760.4;79.3;492.7;582.7;291.6;7.5;39.7;0.7;0.4,29968.78,ssb-flat,10
iceberg,spark,q3_1,856.2;119.8;68.6;2213.4;837.7;8.5;37.5;0.6;0.3,27791.93,ssb-flat,10
iceberg,spark,q3_1,881.3;112.1;55.5;2071.9;850.6;6.5;36.4;0.5;0.3,36764.48,ssb-flat,10
iceberg,spark,q3_1,1107.0;109.1;55.1;2038.4;872.0;6.7;39.7;0.5;0.3,39628.71,ssb-flat,10
iceberg,spark,q3_1,685.5;81.3;516.5;595.5;297.9;7.1;38.1;0.7;0.5,39673.48,ssb-flat,10
iceberg,spark,q3_1,691.9;80.5;465.1;601.2;265.6;6.6;38.8;0.6;0.4,40999.48,ssb-flat,10
iceberg,spark,q3_1,37.0;3.8;9.6;112.6;406.8;3.4;14.0;0.7;0.7,57007.31,ssb-flat,10
iceberg,spark,q3_1,31.5;3.8;9.9;127.3;419.8;2.9;14.5;0.8;0.7,53102.03,ssb-flat,10
iceberg,spark,q3_1,398.7;35.1;153.5;329.9;934.1;6.5;64.4;0.5;0.3,202430.97,ssb-flat,10
iceberg,spark,q3_1,712.8;81.9;481.1;555.9;267.6;7.1;38.0;0.7;0.4,1040190.31,ssb-flat,10
iceberg,spark,q4_2,667.0;81.6;470.8;619.3;267.3;7.2;35.4;0.7;0.4,7462.59,ssb-flat,10
iceberg,spark,q4_2,739.8;72.5;461.0;622.5;298.8;7.4;35.4;0.7;0.5,8145.55,ssb-flat,10
iceberg,spark,q4_2,698.9;73.5;480.0;569.5;277.2;6.8;35.0;0.6;0.4,9551.99,ssb-flat,10
iceberg,spark,q4_2,762.3;80.5;513.5;550.2;265.5;6.7;38.5;0.7;0.5,17071.91,ssb-flat,10
iceberg,spark,q4_2,989.1;10.7;936.9;3188.7;411.9;7.4;24.5;0.6;0.8,22520.68,ssb-flat,10
iceberg,spark,q4_2,1062.2;11.5;911.2;3566.8;391.7;7.8;20.5;0.7;0.7,22042.83,ssb-flat,10
iceberg,spark,q4_2,405.7;83.6;291.5;229.2;467.6;8.0;16.0;0.2;0.7,25011.63,ssb-flat,10
iceberg,spark,q4_2,1067.5;116.1;50.8;2000.2;898.0;7.0;38.1;0.5;0.3,38293.80,ssb-flat,10
iceberg,spark,q4_2,944.5;114.9;54.3;2196.9;754.8;7.1;32.4;0.5;0.3,46184.31,ssb-flat,10
iceberg,spark,q4_2,820.7;115.2;67.7;2142.6;807.7;8.1;36.8;0.6;0.3,43964.57,ssb-flat,10
iceberg,spark,q4_2,32.9;3.4;9.8;119.5;395.4;3.2;14.5;0.7;0.7,67354.20,ssb-flat,10
iceberg,spark,q4_2,30.2;3.8;10.1;118.2;453.0;3.0;13.9;0.8;0.7,63557.02,ssb-flat,10
iceberg,spark,q4_2,358.5;34.7;159.2;338.5;960.1;7.3;58.1;0.5;0.2,80321.44,ssb-flat,10
iceberg,spark,q4_2,688.7;77.7;501.1;607.8;267.5;6.7;37.5;0.7;0.5,728277.07,ssb-flat,10
iceberg,spark,q2_2,699.4;73.0;457.7;616.6;300.5;7.2;37.0;0.6;0.5,9753.53,ssb-flat,10
iceberg,spark,q2_2,417.4;78.0;294.1;217.0;482.3;8.5;15.5;0.2;0.6,21712.42,ssb-flat,10
iceberg,spark,q2_2,658.0;70.8;476.6;544.5;305.3;7.1;37.5;0.7;0.4,21866.02,ssb-flat,10
iceberg,spark,q2_2,1098.7;117.5;49.9;1944.7;858.6;6.2;34.7;0.5;0.3,33650.85,ssb-flat,10
iceberg,spark,q2_2,894.2;127.7;54.9;2179.4;815.3;6.9;33.7;0.5;0.3,42113.50,ssb-flat,10
iceberg,spark,q2_2,785.5;117.3;63.9;2090.8;800.9;7.7;36.1;0.6;0.3,44514.35,ssb-flat,10
iceberg,spark,q2_2,749.2;77.6;460.1;599.6;271.1;6.9;35.8;0.7;0.5,66476.53,ssb-flat,10
iceberg,spark,q2_2,976.2;12.3;945.8;3507.0;423.9;7.3;19.6;0.8;0.7,104158.39,ssb-flat,10
